"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"
"GO:0003746"	1.9e-08	1.43e-06	5.81e-05	2.05e-08	0.947054847	7e-09	1.57e-08	3.22e-07	0.05288521	"0.947054847"	"5"
"GO:0051968"	0.007804996	0.08825118	0.007879732	0.003097719	0.023054126	0.008270733	0.002874828	0.146989143	0.711777543	"0.711777543"	"9"
"GO:0051412"	1.82e-05	0.026956162	0.89377118	0.043466756	9.78e-05	1.36e-05	1.25e-05	0.000499726	0.035164161	"0.89377118"	"3"
"GO:0007005"	4.07e-07	0.007759295	0.014448632	2.63e-06	0.066127064	1.77e-07	3.69e-07	0.001375255	0.910286167	"0.910286167"	"9"
"GO:0071310"	8.38e-06	0.008305972	0.09218141	7.91e-05	0.742546157	1.72e-05	3.72e-06	0.000236113	0.156621944	"0.742546157"	"5"
"GO:0006730"	4.45e-05	0.004666609	0.334455539	0.0055191	0.023086327	1.87e-05	9.45e-05	0.000718197	0.631396475	"0.631396475"	"9"
"GO:0030212"	0.005517757	0.018004352	0.023939876	0.002235427	0.86015731	0.00293648	0.009144879	0.004272848	0.073791072	"0.86015731"	"5"
"GO:0030216"	0.014316814	0.032959602	0.637340484	0.028109301	0.173434462	0.005862187	0.006309341	0.028328845	0.073338963	"0.637340484"	"3"
"GO:0030217"	9.96e-09	1.39e-05	0.047082336	2.33e-05	0.004414477	1.04e-08	1.57e-08	1.81e-06	0.948464178	"0.948464178"	"9"
"GO:0030218"	4.68e-09	0.000237364	5.93e-05	2.67e-08	0.040741347	3.82e-10	3.53e-07	6.58e-07	0.958960913	"0.958960913"	"9"
"GO:0042310"	1.51e-06	0.003334075	0.029454721	1.74e-05	0.000659709	9.32e-07	2.3e-05	5.15e-05	0.966457241	"0.966457241"	"9"
"GO:0042311"	2.46e-05	0.001768762	0.011651003	2.7e-05	0.401573942	1.23e-05	3.12e-05	0.000458202	0.584452939	"0.584452939"	"9"
"GO:0006206"	1.94e-08	5.86e-06	0.000552317	9.23e-09	0.985183219	2.68e-08	7.54e-07	1.46e-07	0.014257652	"0.985183219"	"5"
"GO:0072562"	2.64e-13	2.74e-06	0.172411533	7.69e-08	6.19e-05	4.57e-13	6.54e-13	1.83e-08	0.827523743	"0.827523743"	"9"
"GO:0009954"	1.98e-05	0.001012238	0.349695364	0.000570573	0.015477682	7.86e-06	0.000166368	0.000170624	0.632879503	"0.632879503"	"9"
"GO:0009953"	2.94e-05	0.000349868	0.12952151	0.000666953	0.149300942	1.47e-05	3.14e-05	0.000225408	0.719859865	"0.719859865"	"9"
"GO:0009952"	1.21e-05	0.000483438	0.408660748	0.000240525	0.039051	4.46e-06	6.8e-06	0.002885683	0.548655262	"0.548655262"	"9"
"GO:0050896"	4.08e-08	8e-06	0.001248558	2.06e-07	0.689071359	1.54e-08	3e-08	3.53e-06	0.309668267	"0.689071359"	"5"
"GO:0050890"	7.59e-09	0.000279788	0.000320677	7.04e-09	0.100318013	7.64e-09	1.49e-08	3.92e-06	0.899077569	"0.899077569"	"9"
"GO:0050766"	1.11e-07	1.66e-05	0.017156077	3.74e-05	0.003159963	8.65e-08	1.22e-07	8.49e-06	0.979621064	"0.979621064"	"9"
"GO:0010212"	3.51e-08	2.66e-06	0.01168476	1.26e-05	0.981823856	1.63e-06	1.69e-08	2.07e-06	0.00647232	"0.981823856"	"5"
"GO:0050768"	9.6e-06	9.63e-05	0.002706297	1.26e-05	0.973327534	3.83e-06	1.2e-05	1.87e-05	0.023813219	"0.973327534"	"5"
"GO:0050769"	0.007754126	0.784056185	0.01241834	0.00522049	0.014905977	0.00295447	0.003443215	0.032830145	0.136417052	"0.784056185"	"2"
"GO:0009409"	0.002950039	0.004835557	0.056890061	0.005692151	0.458027291	0.001246747	0.001086162	0.019152045	0.450119946	"0.458027291"	"5"
"GO:0009408"	1.75e-05	0.000147246	0.005255183	4.75e-05	0.979793719	1.36e-05	7.12e-06	0.000147354	0.014570857	"0.979793719"	"5"
"GO:0002230"	1.69e-23	8.05e-22	4.1e-10	1.32e-21	0.358889349	1.66e-23	9.81e-21	4.8e-18	0.641110651	"0.641110651"	"9"
"GO:0005516"	1.75e-38	2.47e-19	1.9e-10	3.54e-28	1.63e-09	7.1e-39	7.23e-35	3.59e-25	0.999999998	"0.999999998"	"9"
"GO:0005515"	0	0	0	0	2.43e-235	0	0	0	1	"1"	"9"
"GO:0005518"	3.42e-09	7.59e-06	0.000174193	5.59e-09	0.003557898	1.03e-08	9.83e-09	1.29e-05	0.996247423	"0.996247423"	"9"
"GO:0004177"	1.44e-06	0.003290621	0.566209506	3.14e-05	0.000197929	6.91e-07	3.93e-05	7.97e-05	0.430149379	"0.566209506"	"3"
"GO:0051384"	1.36e-08	4.08e-05	0.930683188	4.78e-06	0.000827565	5.98e-09	1.39e-08	9.37e-06	0.06843424	"0.930683188"	"3"
"GO:0001522"	0.154879898	0.083702007	0.085625251	0.056980991	0.33699398	0.058024437	0.057431135	0.112553107	0.053809195	"0.33699398"	"5"
"GO:0001523"	8.34e-12	1.26e-09	2.46e-07	5.62e-12	0.999984635	3.12e-12	1.26e-11	1.49e-10	1.51e-05	"0.999984635"	"5"
"GO:0006996"	2.58e-40	4.3e-23	1.73e-17	6.91e-34	1.38e-08	7.73e-40	3.74e-34	3.27e-26	0.999999986	"0.999999986"	"9"
"GO:0006997"	0.000555811	0.161623942	0.064577831	0.00030243	0.004637517	0.000125838	0.000361556	0.015849017	0.751966057	"0.751966057"	"9"
"GO:0032024"	6.12e-06	0.000392481	0.000183996	4.69e-06	0.279699713	2.83e-06	3.64e-06	0.000171785	0.719534742	"0.719534742"	"9"
"GO:0003341"	0.002683503	0.134434952	0.008373943	0.00117698	0.023653867	0.001624596	0.001094045	0.08475251	0.742205605	"0.742205605"	"9"
"GO:0000922"	9.82e-19	1.37e-09	5.35e-07	4.65e-16	2.35e-06	3.13e-18	1.03e-15	6.02e-13	0.999997118	"0.999997118"	"9"
"GO:0042127"	4.15e-27	1.13e-11	2.54e-05	2.1e-15	2.34e-12	1.53e-27	2.42e-23	1.19e-16	0.999974557	"0.999974557"	"9"
"GO:0003007"	1.02e-07	4.5e-05	0.901912382	0.000280008	0.000478305	1.02e-07	1.15e-07	1.14e-05	0.097272635	"0.901912382"	"3"
"GO:0043536"	0.001525046	0.014018957	0.006839624	0.000589804	0.059912891	0.000593671	0.000647148	0.043197536	0.872675323	"0.872675323"	"9"
"GO:0043531"	2.28e-05	0.004200957	0.000314303	8.65e-06	0.647912322	7.26e-05	4.41e-05	0.000564837	0.346859509	"0.647912322"	"5"
"GO:0003009"	0.013877472	0.034909764	0.010929643	0.005111944	0.127078357	0.010346886	0.005150588	0.049971004	0.742624343	"0.742624343"	"9"
"GO:0031954"	0.01222733	0.03310592	0.009696747	0.004635869	0.047951035	0.005281922	0.008182049	0.257673748	0.62124538	"0.62124538"	"9"
"GO:0030971"	2.39e-08	0.001821578	0.000387797	2.22e-08	0.000438286	8.83e-08	7.39e-08	2.34e-05	0.997328698	"0.997328698"	"9"
"GO:0019838"	2.39e-07	0.00052245	0.078349238	3.53e-05	0.004932692	1.02e-07	3.21e-07	5.36e-05	0.916106063	"0.916106063"	"9"
"GO:0034097"	1.26e-08	7.9e-05	0.001209064	2.76e-08	0.46610712	4.92e-09	5.29e-09	2.79e-05	0.532576851	"0.532576851"	"9"
"GO:0016301"	8.41e-14	1.88e-09	3.2e-05	7.58e-12	0.174741643	4.88e-14	7.98e-13	4.42e-09	0.825226306	"0.825226306"	"9"
"GO:0051602"	1.16e-07	0.002101299	0.028897443	3.98e-07	0.947368372	4.56e-08	2.01e-06	1.57e-06	0.021628741	"0.947368372"	"5"
"GO:0051603"	0.003826962	0.170294525	0.386409805	0.017171639	0.163091997	0.001702703	0.035098865	0.007610444	0.214793061	"0.386409805"	"3"
"GO:0002756"	1.21e-20	7.37e-16	0.000229061	1.39e-15	0.004521361	1.32e-20	1.36e-19	6.6e-15	0.995249578	"0.995249578"	"9"
"GO:0051607"	1.54e-43	2.05e-32	3.95e-18	2.24e-38	1	1.22e-42	9.81e-40	8.81e-38	1.16e-13	"1"	"5"
"GO:0035869"	4.78e-05	0.021725703	0.210990388	0.000277941	0.085743988	1.76e-05	0.000231076	0.000714614	0.680250925	"0.680250925"	"9"
"GO:0035327"	0.000189019	0.002399925	0.011037641	7.71e-05	0.431946646	9.95e-05	0.000122009	0.000990943	0.553137222	"0.553137222"	"9"
"GO:0035326"	0.004047371	0.270894308	0.303863455	0.317445715	0.014116147	0.001685182	0.058236628	0.00766939	0.022041803	"0.317445715"	"4"
"GO:0006386"	0.024731715	0.146982404	0.017674756	0.009301142	0.098761012	0.014617961	0.009286881	0.335271123	0.343373005	"0.343373005"	"9"
"GO:0035329"	2.12e-06	0.001638602	0.468193699	0.001036586	0.000354335	7.82e-07	2.36e-05	9.83e-05	0.528651929	"0.528651929"	"9"
"GO:0086091"	4.16e-08	4.32e-05	0.017144301	1.84e-06	0.028817339	1.59e-08	2.85e-07	3.01e-06	0.953989935	"0.953989935"	"9"
"GO:0016772"	6.73e-07	0.000110758	7.41e-08	3.21e-07	0.251549089	3.87e-07	2.64e-07	0.000367974	0.74797046	"0.74797046"	"9"
"GO:0003333"	1.72e-05	0.028501857	0.696704628	0.004848722	0.000470902	8.54e-06	0.001245567	0.000289382	0.267913188	"0.696704628"	"3"
"GO:0005160"	4.72e-08	3.76e-05	0.001932309	9.91e-08	0.002129533	5.64e-08	1.95e-07	8.65e-06	0.995891553	"0.995891553"	"9"
"GO:0005161"	1.51e-05	0.000233416	0.000814289	2.71e-05	0.811846134	5.55e-06	8.6e-06	0.000138039	0.186911832	"0.811846134"	"5"
"GO:0048205"	0.004569095	0.025677067	0.003484749	0.001706634	0.092149829	0.00462729	0.001848398	0.032271165	0.833665773	"0.833665773"	"9"
"GO:0048754"	2.6e-07	0.003679568	0.004020819	7.85e-07	0.091247884	1.05e-07	3.87e-07	5.75e-05	0.900992728	"0.900992728"	"9"
"GO:0042462"	0.004223005	0.008118844	0.00918607	0.002013383	0.423138348	0.001743211	0.001658713	0.012303838	0.537614588	"0.537614588"	"9"
"GO:0006855"	0.016968582	0.132308011	0.335636238	0.214317941	0.009008179	0.007744899	0.006466005	0.12942112	0.148129024	"0.335636238"	"3"
"GO:0000060"	5.03e-06	0.001053651	7.1e-05	1.86e-06	0.133101118	1.67e-05	4.53e-06	0.000265751	0.865480365	"0.865480365"	"9"
"GO:0032230"	0.000408066	0.013241796	0.764693353	0.002042827	0.00067125	0.000167872	0.00024002	0.006700614	0.211834202	"0.764693353"	"3"
"GO:0033613"	0.146467436	0.098423893	0.169995049	0.070007371	0.122691265	0.066072235	0.083645139	0.068169312	0.174528299	"0.174528299"	"9"
"GO:0080008"	0.00236162	0.000717943	0.002274433	0.000882442	0.824462572	0.0008692	0.00057125	0.015837949	0.152022592	"0.824462572"	"5"
"GO:0009617"	1.62e-05	0.001729417	0.664875712	0.037449162	0.028635156	0.000172467	5.72e-05	0.000139991	0.266924663	"0.664875712"	"3"
"GO:0009611"	1.17e-11	3.46e-07	6.88e-05	1.56e-10	0.015063623	4.87e-12	1.9e-11	5.02e-08	0.984867186	"0.984867186"	"9"
"GO:0009612"	6.59e-08	0.000232984	0.003129745	5.65e-08	0.693194385	5.15e-08	4.05e-07	5.26e-06	0.30343705	"0.693194385"	"5"
"GO:0014823"	1.48e-05	0.001227599	0.583709455	0.000150565	0.37322096	9.01e-06	1.22e-05	0.000192338	0.04146298	"0.583709455"	"3"
"GO:0051592"	0.000104763	0.008863119	0.002356703	4.77e-05	0.006910021	0.000160854	4.72e-05	0.020346021	0.961163603	"0.961163603"	"9"
"GO:0051591"	9.06e-06	0.003153961	0.007753937	1.55e-05	0.028089555	3.76e-06	3.81e-06	0.003652432	0.957317957	"0.957317957"	"9"
"GO:0015485"	8.67e-07	0.252160092	0.684120867	4.32e-05	0.000544057	3.21e-07	3.27e-06	0.000178128	0.062949228	"0.684120867"	"3"
"GO:0071526"	0.001830601	0.014288496	0.355546617	0.04664135	0.02289629	0.000719134	0.001050334	0.020567454	0.536459725	"0.536459725"	"9"
"GO:0032947"	1.43e-07	0.000304333	0.003182141	1.17e-07	0.991029992	5.27e-08	2.08e-07	4.53e-06	0.005478478	"0.991029992"	"5"
"GO:0032496"	3.2e-27	1.79e-12	0.00045933	3.07e-16	3.05e-06	6.17e-27	1.57e-23	7.16e-19	0.999537616	"0.999537616"	"9"
"GO:0033017"	2.98e-06	0.017045756	0.053785062	1.55e-05	0.281217214	1.11e-06	1.78e-05	6.4e-05	0.647850479	"0.647850479"	"9"
"GO:0035914"	4.48e-09	0.000589029	0.051425316	1.5e-06	0.125206916	1.67e-09	6.3e-08	2.81e-06	0.822774366	"0.822774366"	"9"
"GO:0030897"	0.003646805	0.125317297	0.01929854	0.001757333	0.048649445	0.003714077	0.003353251	0.021291648	0.772971604	"0.772971604"	"9"
"GO:0030890"	1.64e-08	6.77e-05	0.001945511	4.32e-08	0.414160373	7.59e-09	1.53e-07	1.43e-06	0.583824753	"0.583824753"	"9"
"GO:0043491"	1.91e-07	0.00022376	0.541230538	0.000262209	0.000254298	1.08e-07	2.89e-07	2.3e-05	0.458005612	"0.541230538"	"3"
"GO:0045638"	0.002957527	0.086953635	0.205828207	0.002078337	0.013138221	0.001237757	0.001183078	0.047604856	0.639018383	"0.639018383"	"9"
"GO:0035024"	0.002304206	0.007007875	0.013677768	0.000861677	0.623022245	6.58e-05	0.005855316	0.00285908	0.344346064	"0.623022245"	"5"
"GO:0007264"	1.37e-71	1.53e-34	8.79e-16	1.71e-59	9.21e-07	6.17e-72	6.35e-64	1.33e-45	0.999999079	"0.999999079"	"9"
"GO:0031143"	0.001513709	0.28664471	0.161175488	0.011021868	0.010818169	0.000774568	0.008973781	0.007613147	0.511464561	"0.511464561"	"9"
"GO:0031146"	1.28e-05	0.011500603	0.001297535	1.73e-05	0.431027758	9.21e-06	2.6e-05	0.00063928	0.555469528	"0.555469528"	"9"
"GO:0031145"	1.83e-10	0.000253595	0.053051648	3.05e-06	1.53e-06	7.97e-11	1.05e-08	1.32e-06	0.946688847	"0.946688847"	"9"
"GO:0030099"	3.55e-08	3.39e-06	0.028425093	4.34e-06	0.932871372	6.95e-08	8.27e-07	1.14e-07	0.038694755	"0.932871372"	"5"
"GO:0030097"	1.48e-17	2.92e-09	0.629367087	1.17e-10	0.082221701	2.56e-17	3.74e-14	2.14e-13	0.288411209	"0.629367087"	"3"
"GO:0090305"	3.57e-10	5.41e-06	0.00028731	1.48e-08	0.84353024	1.33e-10	8.84e-10	8.18e-07	0.156176206	"0.84353024"	"5"
"GO:0090307"	3.76e-07	0.000738614	0.010061726	1.14e-06	0.048580561	3.04e-07	4.11e-05	4.5e-06	0.940571708	"0.940571708"	"9"
"GO:0010942"	0.000258529	0.004471631	0.014620064	0.000136876	0.771333109	0.000107952	0.000294045	0.000698301	0.208079494	"0.771333109"	"5"
"GO:0001190"	0.004721858	0.050309523	0.78909069	0.003336295	0.063017611	0.001739479	0.003219585	0.012973546	0.071591413	"0.78909069"	"3"
"GO:0005759"	4.03e-37	5.71e-17	2.83e-14	2.51e-30	0.014796244	2.97e-37	3.45e-32	1.2e-23	0.985203756	"0.985203756"	"9"
"GO:0005758"	9.48e-05	0.011381711	0.831648324	0.0033776	0.034881974	3.54e-05	6.7e-05	0.00530154	0.113211676	"0.831648324"	"3"
"GO:0071013"	6.22e-09	0.000166168	0.109479789	9.65e-08	0.43054141	3.24e-09	2.46e-06	2.73e-07	0.459809795	"0.459809795"	"9"
"GO:0036498"	6.63e-11	1.43e-06	0.001242347	2.27e-09	0.092356201	2.58e-11	1.11e-10	1.89e-07	0.906399832	"0.906399832"	"9"
"GO:0005575"	1.12e-49	5.79e-19	1.47e-14	1.58e-38	1.3e-16	2.51e-49	3.66e-44	5.33e-28	1	"1"	"9"
"GO:0005576"	2.69e-151	6.54e-63	4.22e-26	5.94e-115	5.26e-34	1.97e-151	7.74e-134	2.08e-92	1	"1"	"9"
"GO:0002250"	3.06e-08	0.000326156	0.002761145	3.57e-06	0.003241103	1.13e-08	1.4e-07	6.85e-06	0.993660995	"0.993660995"	"9"
"GO:0005578"	3.09e-31	3.28e-13	8.28e-10	2.9e-27	0.00453492	4.15e-31	2.24e-26	1.65e-20	0.995465079	"0.995465079"	"9"
"GO:0007595"	1.53e-08	1.33e-05	0.000686866	2.59e-07	0.001048089	6.12e-09	1.92e-08	5.41e-06	0.998246054	"0.998246054"	"9"
"GO:0007597"	0.000781335	0.00133823	0.00304604	0.000295716	0.917899783	0.000287532	0.000287534	0.002412745	0.073651085	"0.917899783"	"5"
"GO:0007596"	5.68e-81	2.59e-39	2.61e-27	1.33e-55	8.16e-17	5.49e-81	9.92e-74	2.65e-50	1	"1"	"9"
"GO:0001501"	3.93e-17	1.5e-09	0.022824577	4.23e-13	3.36e-05	1.81e-17	4.97e-15	6.05e-11	0.977141811	"0.977141811"	"9"
"GO:0001502"	8.02e-06	0.000610155	0.823305143	0.002869646	0.000201329	2.99e-06	6.88e-05	6.86e-05	0.172865357	"0.823305143"	"3"
"GO:0001503"	9.17e-14	4.83e-06	4.8e-06	7.52e-13	8.75e-06	1.85e-12	2.33e-11	2.51e-09	0.999981625	"0.999981625"	"9"
"GO:0001508"	0.000364504	0.032926383	0.663525799	0.004280094	0.071356553	0.000140755	0.001046779	0.002310232	0.224048902	"0.663525799"	"3"
"GO:0000718"	0.000224631	0.323529782	0.008870237	0.000187043	0.001269989	0.00014487	0.000249019	0.006430726	0.659093702	"0.659093702"	"9"
"GO:0042692"	4.39e-10	0.012768966	0.000146614	1.12e-08	4.32e-05	1.03e-09	7.06e-08	1.1e-06	0.987040073	"0.987040073"	"9"
"GO:0018146"	1.47e-05	0.04390513	0.339591074	0.000449769	0.001501256	7.36e-06	0.000258823	0.000651943	0.61361992	"0.61361992"	"9"
"GO:0008484"	0.001244637	0.066881503	0.066086872	0.003125442	0.048863981	0.000824227	0.007669445	0.005199872	0.80010402	"0.80010402"	"9"
"GO:0000902"	3.49e-07	0.001894729	0.125682296	0.000573501	0.000111259	1.38e-07	1.73e-07	0.004236035	0.86750152	"0.86750152"	"9"
"GO:2000379"	0.000684926	0.003053516	0.020041687	0.000619684	0.940325703	0.000272802	0.000463132	0.001354161	0.033184389	"0.940325703"	"5"
"GO:2000377"	1.84e-06	2.55e-05	0.00162515	1.01e-05	0.897320157	1.02e-06	1.67e-06	1.09e-05	0.101003712	"0.897320157"	"5"
"GO:0021549"	8.25e-07	0.005569136	0.017622789	1.31e-05	0.008520967	3.33e-07	1.16e-05	5.01e-05	0.968211125	"0.968211125"	"9"
"GO:0032008"	0.000823851	0.052916311	0.034257311	0.000476211	0.292183037	0.000393612	0.000598708	0.011547285	0.606803674	"0.606803674"	"9"
"GO:0032007"	6.16e-05	0.000608297	0.962065295	0.008253786	0.003962642	3.43e-05	0.000198194	0.000100494	0.024715421	"0.962065295"	"3"
"GO:0032006"	6.42e-05	0.005473027	0.000692135	2.64e-05	0.923158201	4.9e-05	7.95e-05	0.000493745	0.069963818	"0.923158201"	"5"
"GO:0033209"	5.65e-08	0.001097847	0.000426442	1.04e-07	0.000284926	6.57e-08	2.01e-07	1.47e-05	0.998175622	"0.998175622"	"9"
"GO:0021766"	4.58e-09	7.14e-06	0.039123548	9.66e-06	0.067395497	3.02e-09	4.2e-08	3.86e-07	0.89346372	"0.89346372"	"9"
"GO:0021762"	1.96e-09	7.39e-05	0.015376099	4.6e-05	7.05e-06	8.34e-10	2.1e-09	2.53e-05	0.984471743	"0.984471743"	"9"
"GO:0030030"	7.66e-08	0.035290027	0.17783642	0.000134982	0.006272983	3.16e-08	2.49e-06	5.76e-06	0.780457229	"0.780457229"	"9"
"GO:0071889"	0.001356093	0.002830686	0.223848146	0.006160765	0.704444127	0.001390921	0.00061328	0.003377635	0.055978348	"0.704444127"	"5"
"GO:0016324"	6.8e-37	1.22e-14	9.26e-05	7.04e-21	6.33e-13	3.13e-37	5.59e-33	3.18e-21	0.999907354	"0.999907354"	"9"
"GO:0016323"	4.35e-31	1.51e-12	0.600435739	3.9e-16	7.89e-12	2.15e-31	3.19e-25	4.72e-20	0.399564261	"0.600435739"	"3"
"GO:0097192"	0.007185452	0.044065353	0.765628811	0.131806384	0.024459754	0.003061232	0.013790966	0.006569883	0.003432167	"0.765628811"	"3"
"GO:0002080"	0.001009359	0.004714529	0.465553256	0.072435393	0.201823291	0.003085235	0.005508751	0.000752386	0.2451178	"0.465553256"	"3"
"GO:0035690"	3.59e-12	3.52e-05	0.004411854	1.07e-05	1.83e-05	1.17e-11	5.7e-12	7.87e-08	0.995523786	"0.995523786"	"9"
"GO:0002088"	0.000917117	0.043917828	0.029635268	0.003322267	0.05093094	0.000340827	0.00033898	0.120005143	0.750591629	"0.750591629"	"9"
"GO:0048596"	2.9e-06	0.000883175	0.001930885	2.82e-05	0.055315238	1.07e-06	7.42e-06	6.54e-05	0.941765721	"0.941765721"	"9"
"GO:0061630"	1.96e-14	1.82e-09	1.96e-08	2.14e-12	4.65e-09	9.98e-14	1.9e-12	3.17e-10	0.999999974	"0.999999974"	"9"
"GO:0061631"	2.29e-06	0.020728588	0.90001847	4.57e-05	0.00082343	8.94e-07	5.45e-05	2.49e-05	0.078301178	"0.90001847"	"3"
"GO:0006418"	3.14e-05	0.134397546	0.003653011	3.91e-05	0.781609877	1.23e-05	2.22e-05	0.007087304	0.073147279	"0.781609877"	"5"
"GO:0006417"	1.66e-10	6.53e-05	4.91e-05	3.32e-10	0.027183993	7.46e-10	2.32e-08	1.43e-07	0.97270144	"0.97270144"	"9"
"GO:0006414"	1.19e-07	8.11e-06	0.000509525	1.22e-06	0.577505396	5.33e-08	7.11e-08	5.47e-06	0.421970035	"0.577505396"	"5"
"GO:0006413"	1.44e-06	0.000215138	0.001080078	5.35e-06	0.057622911	5.6e-07	6.8e-07	0.000634132	0.940439707	"0.940439707"	"9"
"GO:0006144"	5.99e-07	0.004220383	0.266937546	1.99e-06	0.677432774	2.29e-07	2.45e-05	6.07e-06	0.051375864	"0.677432774"	"5"
"GO:0008104"	3.24e-10	3.38e-05	0.045750601	9.28e-09	0.430414999	1.41e-10	1.39e-08	1.98e-07	0.523800402	"0.523800402"	"9"
"GO:0004364"	0.003854999	0.04274581	0.020713314	0.002648594	0.067618273	0.007561878	0.01797344	0.009948953	0.826934738	"0.826934738"	"9"
"GO:0055117"	1.96e-05	0.003267609	0.027211054	0.000193022	0.001737829	1.01e-05	5.97e-05	0.000376399	0.967124644	"0.967124644"	"9"
"GO:0055114"	4.92e-85	2.33e-56	1.12e-20	2.68e-64	3.53e-18	2.68e-85	7.84e-77	5.47e-53	1	"1"	"9"
"GO:0042995"	1.11e-07	0.001412932	0.004190328	1.35e-06	0.005509239	6.12e-08	1.95e-07	0.00013978	0.988746	"0.988746"	"9"
"GO:0051020"	1.32e-06	0.001031849	0.002443283	2.34e-06	0.03159171	1.24e-06	6.93e-05	1.8e-05	0.96484095	"0.96484095"	"9"
"GO:0051028"	4.32e-07	0.003471136	0.083288604	1.93e-06	0.13287009	2.39e-07	6.39e-06	3.73e-05	0.780323903	"0.780323903"	"9"
"GO:0044267"	7.5e-78	3.2e-37	2.83e-11	5.2e-56	2.51e-19	3.1e-78	2.98e-66	7.52e-50	1	"1"	"9"
"GO:0009653"	1.67e-06	0.002228668	0.092737546	1.29e-05	0.319635613	8.47e-07	5.02e-06	0.001012075	0.584365628	"0.584365628"	"9"
"GO:0010494"	1.64e-05	0.020187723	7.93e-05	7.19e-06	0.000668598	8.76e-05	1.93e-05	0.001116037	0.977817864	"0.977817864"	"9"
"GO:2000145"	4.42e-05	0.003667967	0.007168827	1.68e-05	0.621153007	3.83e-05	0.000142488	0.000237718	0.367530688	"0.621153007"	"5"
"GO:0070273"	5.29e-10	3.63e-07	2.74e-06	2.21e-10	0.999953457	1.95e-10	3.85e-10	6.97e-09	4.34e-05	"0.999953457"	"5"
"GO:0007043"	0.113944371	0.055460921	0.093986367	0.099934268	0.041959618	0.043174858	0.463389414	0.046390281	0.0417599	"0.463389414"	"7"
"GO:0007040"	4.8e-14	3.9e-05	0.006688343	1.13e-12	0.026813056	2.42e-14	2.68e-11	1.43e-10	0.966459628	"0.966459628"	"9"
"GO:0032968"	0.008738483	0.002346205	0.00372038	0.003215647	0.904558408	0.00360584	0.049996536	0.003251555	0.020566947	"0.904558408"	"5"
"GO:0001205"	0.000233648	0.007418913	0.028823266	0.002366772	0.061152994	8.61e-05	0.000523306	0.001411296	0.897983739	"0.897983739"	"9"
"GO:0007049"	2.61e-29	5.62e-14	0.000103706	9.07e-23	1.06e-08	1.21e-29	7.44e-25	1.36e-19	0.999896284	"0.999896284"	"9"
"GO:0043473"	0.000513322	0.148023898	0.037315158	0.000491255	0.042217225	0.000610262	0.001238919	0.007608184	0.761981777	"0.761981777"	"9"
"GO:0016409"	4.92e-07	0.012786166	0.174275329	4.5e-06	0.050911149	2.09e-07	2.86e-06	4.37e-05	0.761975614	"0.761975614"	"9"
"GO:0031124"	5.29e-08	9.13e-06	0.005778375	2.14e-07	0.981357886	2.03e-08	3.87e-06	1.61e-07	0.012850292	"0.981357886"	"5"
"GO:0031122"	3.47e-06	0.000710084	3.31e-05	3.62e-06	0.013461104	6.01e-06	4.87e-05	3.53e-05	0.985698586	"0.985698586"	"9"
"GO:0097110"	0.000404648	2.16e-07	0.691908608	0.080059918	0.05334052	0.000236948	0.001361222	0.003577228	0.169110691	"0.691908608"	"3"
"GO:0060716"	0.000645847	0.000405086	0.00231656	0.000302034	0.955964228	0.000259727	0.000245851	0.000446715	0.039413952	"0.955964228"	"5"
"GO:0005779"	0.037648878	0.033585277	0.021471227	0.019966106	0.035521722	0.119751045	0.296160548	0.013910732	0.421984464	"0.421984464"	"9"
"GO:0005778"	9.76e-14	4.62e-05	0.00238265	1.42e-11	6.34e-07	3.35e-13	6.2e-10	3.91e-10	0.997570517	"0.997570517"	"9"
"GO:0005770"	2.76e-24	3.06e-14	3.65e-05	5.8e-17	4.59e-11	1.04e-24	2.47e-20	4.46e-16	0.99996352	"0.99996352"	"9"
"GO:0005777"	2.73e-19	2.34e-14	7.93e-08	2.33e-17	1.15e-06	2.78e-18	1.04e-14	9.54e-14	0.999998766	"0.999998766"	"9"
"GO:0005774"	0.000153875	0.057721949	0.03599471	0.000198023	0.005424986	0.000165058	0.000531746	0.001992077	0.897817576	"0.897817576"	"9"
"GO:0007608"	2.58e-05	0.001245705	0.926956226	0.070983391	1.74e-05	1.32e-05	0.00013276	0.000114977	0.000510571	"0.926956226"	"3"
"GO:0007605"	4.99e-08	0.002314907	0.013371236	5.17e-06	0.000155409	4.28e-08	3.96e-08	0.009152411	0.975000733	"0.975000733"	"9"
"GO:0007601"	3.46e-15	2.05e-12	1.38e-05	3.53e-12	4.69e-06	1.73e-15	2.6e-14	1.09e-09	0.999981479	"0.999981479"	"9"
"GO:0007603"	2.4e-12	9.66e-09	2.99e-05	9.29e-12	0.999451391	8.85e-13	1.02e-11	3.43e-10	0.000518678	"0.999451391"	"5"
"GO:0006605"	1.53e-05	0.022699843	0.622989938	5.65e-05	0.000790985	7.71e-06	3.21e-05	0.001189837	0.352217743	"0.622989938"	"3"
"GO:1903146"	1.44e-06	0.002786485	0.045159164	4.89e-06	0.833345578	5.45e-07	2.49e-05	1.37e-05	0.118663227	"0.833345578"	"5"
"GO:1902230"	0.057675701	0.022832077	0.021500025	0.039472269	0.735798625	0.043402568	0.025077296	0.021306079	0.032935359	"0.735798625"	"5"
